Date,IntZone,IntZoneName,CA,CAName,Positive7Day,Population
20210707,S02001932,City Centre East,S12000049,Glasgow City,28,10486
20210707,S02001933,City Centre West,S12000049,Glasgow City,40,5676
20210707,S02001934,City Centre South,S12000049,Glasgow City,19,3945
20210707,S02001935,Anderston,S12000049,Glasgow City,16,5577
20210707,S02001936,Finnieston and Kelvinhaugh,S12000049,Glasgow City,23,10513
20210707,S02001937,Woodlands,S12000049,Glasgow City,37,7387
20210707,S02001938,Woodside,S12000049,Glasgow City,21,3569
20210707,S02001939,Firhill,S12000049,Glasgow City,24,6415
20210707,S02001940,Keppochhill,S12000049,Glasgow City,25,4894
20210707,S02001941,Ruchill,S12000049,Glasgow City,37,7402
20210707,S02001942,Possil Park,S12000049,Glasgow City,42,6123
20210707,S02001943,Milton West,S12000049,Glasgow City,30,4275
20210707,S02001944,Milton East,S12000049,Glasgow City,25,3185
20210707,S02001945,Summerston Central and West,S12000049,Glasgow City,27,4481
20210707,S02001946,Summerston North,S12000049,Glasgow City,14,3445
20210707,S02001947,Maryhill East,S12000049,Glasgow City,16,3448
20210707,S02001948,Maryhill West,S12000049,Glasgow City,9,3064
20210707,S02001949,Wyndford,S12000049,Glasgow City,16,4306
20210707,S02001950,Kelvindale,S12000049,Glasgow City,28,6166
20210707,S02001951,North Kelvin,S12000049,Glasgow City,19,4187
20210707,S02001952,Kelvingrove and University,S12000049,Glasgow City,34,6546
20210707,S02001953,Hillhead,S12000049,Glasgow City,30,8319
20210707,S02001954,Glasgow Harbour and Partick South,S12000049,Glasgow City,22,5311
20210707,S02001955,Partick,S12000049,Glasgow City,12,4024
20210707,S02001956,Partickhill and Hyndland,S12000049,Glasgow City,13,5803
20210707,S02001957,Dowanhill,S12000049,Glasgow City,21,4589
20210707,S02001958,Kelvinside and Jordanhill,S12000049,Glasgow City,20,5717
20210707,S02001959,Broomhill,S12000049,Glasgow City,13,4639
20210707,S02001960,Victoria Park,S12000049,Glasgow City,4,2705
20210707,S02001961,Whiteinch,S12000049,Glasgow City,10,3742
20210707,S02001962,Scotstoun North and East,S12000049,Glasgow City,12,4595
20210707,S02001963,Scotstoun South and West,S12000049,Glasgow City,14,3637
20210707,S02001964,Yoker South,S12000049,Glasgow City,15,4856
20210707,S02001965,Yoker North,S12000049,Glasgow City,18,2970
20210707,S02001966,Knightswood West,S12000049,Glasgow City,13,2551
20210707,S02001967,Knightswood East,S12000049,Glasgow City,14,3921
20210707,S02001968,Knightswood Park West,S12000049,Glasgow City,15,3354
20210707,S02001969,Knightswood Park East,S12000049,Glasgow City,23,3870
20210707,S02001970,Anniesland East,S12000049,Glasgow City,11,4242
20210707,S02001971,Anniesland West,S12000049,Glasgow City,35,6681
20210707,S02001972,Blairdardie East,S12000049,Glasgow City,20,5485
20210707,S02001973,Blairdardie West,S12000049,Glasgow City,13,2975
20210707,S02001974,Drumchapel South,S12000049,Glasgow City,23,2542
20210707,S02001975,Drumchapel North,S12000049,Glasgow City,16,3354
20210707,S02001976,Drumry East,S12000049,Glasgow City,21,3317
20210707,S02001977,Drumry West,S12000049,Glasgow City,19,3542
20210707,S02001978,Lochaber West,S12000017,Highland,,4809
20210707,S02001979,Fort William North,S12000017,Highland,7,4577
20210707,S02001980,Fort William South,S12000017,Highland,9,5658
20210707,S02001981,Lochaber East and North,S12000017,Highland,11,4761
20210707,S02001982,Badenoch and Strathspey South,S12000017,Highland,17,3875
20210707,S02001983,Badenoch and Strathspey Central,S12000017,Highland,10,5315
20210707,S02001984,Badenoch and Strathspey North,S12000017,Highland,18,4795
20210707,S02001985,Nairn Rural,S12000017,Highland,14,5013
20210707,S02001986,Nairn East,S12000017,Highland,10,4031
20210707,S02001987,Nairn West,S12000017,Highland,14,4463
20210707,S02001988,Inverness East Rural,S12000017,Highland,27,5594
20210707,S02001989,Inverness Culloden and Balloch,S12000017,Highland,18,3943
20210707,S02001990,Inverness Smithton,S12000017,Highland,5,3045
20210707,S02001991,Inverness Westhill,S12000017,Highland,34,6145
20210707,S02001992,Inverness Inshes,S12000017,Highland,16,5706
20210707,S02001993,Inverness Slackbuie,S12000017,Highland,34,3639
20210707,S02001994,Inverness Lochardil and Holm Mains,S12000017,Highland,31,5336
20210707,S02001995,Inverness Drummond,S12000017,Highland,6,3473
20210707,S02001996,Inverness Hilton,S12000017,Highland,17,3793
20210707,S02001997,Inverness Drakies,S12000017,Highland,7,2299
20210707,S02001998,"Inverness Central, Raigmore and Longman",S12000017,Highland,9,4016
20210707,S02001999,Inverness Crown and Haugh,S12000017,Highland,20,4454
20210707,S02002000,Inverness Ballifeary and Dalneigh,S12000017,Highland,29,4387
20210707,S02002001,Inverness Muirtown,S12000017,Highland,9,3745
20210707,S02002002,Inverness Merkinch,S12000017,Highland,11,3448
20210707,S02002003,Inverness Scorguie,S12000017,Highland,6,2913
20210707,S02002004,Inverness Kinmylies and South West,S12000017,Highland,13,4093
20210707,S02002005,Inverness West Rural,S12000017,Highland,12,6801
20210707,S02002006,Loch Ness,S12000017,Highland,9,4626
20210707,S02002007,Lochalsh,S12000017,Highland,,2659
20210707,S02002008,Skye South,S12000017,Highland,,3606
20210707,S02002009,Skye North East,S12000017,Highland,,3574
20210707,S02002010,Skye North West,S12000017,Highland,,3411
20210707,S02002011,Ross and Cromarty South West,S12000017,Highland,3,3017
20210707,S02002012,Ross and Cromarty North West,S12000017,Highland,12,3259
20210707,S02002013,Ross and Cromarty Central,S12000017,Highland,11,3713
20210707,S02002014,Ross and Cromarty East,S12000017,Highland,,3265
20210707,S02002015,Muir of Ord,S12000017,Highland,7,3558
20210707,S02002016,Conon,S12000017,Highland,4,3858
20210707,S02002017,Dingwall,S12000017,Highland,17,5347
20210707,S02002018,Black Isle South,S12000017,Highland,16,6945
20210707,S02002019,Black Isle North,S12000017,Highland,5,3599
20210707,S02002020,Alness,S12000017,Highland,8,5904
20210707,S02002021,Invergordon,S12000017,Highland,6,4416
20210707,S02002022,Seaboard,S12000017,Highland,5,4389
20210707,S02002023,Tain,S12000017,Highland,3,3691
20210707,S02002024,Sutherland South,S12000017,Highland,11,6151
20210707,S02002025,Sutherland East,S12000017,Highland,3,4095
20210707,S02002026,Caithness South,S12000017,Highland,,2956
20210707,S02002027,Wick South,S12000017,Highland,3,3423
20210707,S02002028,Wick North,S12000017,Highland,,3220
20210707,S02002029,Caithness North East,S12000017,Highland,5,3533
20210707,S02002030,Caithness North West,S12000017,Highland,10,4980
20210707,S02002031,Thurso East,S12000017,Highland,3,2614
20210707,S02002032,Thurso West,S12000017,Highland,5,4634
20210707,S02002033,Sutherland North and West,S12000017,Highland,8,3260
20210707,S02002034,Kilmacolm Central,S12000018,Inverclyde,17,2551
20210707,S02002035,"Kilmacolm, Quarriers, Greenock Upper East/Central",S12000018,Inverclyde,10,3188
20210707,S02002036,Inverkip and Wemyss Bay,S12000018,Inverclyde,29,6038
20210707,S02002037,"West Braeside, East Inverkip and West Gourock",S12000018,Inverclyde,9,2982
20210707,S02002038,Gourock Upper and West Central and Upper Larkfield,S12000018,Inverclyde,15,4151
20210707,S02002039,"Gourock Central, Upper East and IRH",S12000018,Inverclyde,13,3913
20210707,S02002040,"Braeside, Branchton, Lower Larkfield and Ravenscraig",S12000018,Inverclyde,33,6240
20210707,S02002041,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl",S12000018,Inverclyde,15,4583
20210707,S02002042,"Gourock East, Greenock West and Lyle Road",S12000018,Inverclyde,27,4945
20210707,S02002043,Greenock West and Central,S12000018,Inverclyde,22,5409
20210707,S02002044,"Bow Farm, Barrs Cottage, Cowdenknowes and Overton",S12000018,Inverclyde,21,4048
20210707,S02002045,Greenock Upper Central,S12000018,Inverclyde,28,3741
20210707,S02002046,Greenock Town Centre and East Central,S12000018,Inverclyde,22,4907
20210707,S02002047,Greenock East,S12000018,Inverclyde,32,6533
20210707,S02002048,"Port Glasgow Upper, West and Central",S12000018,Inverclyde,34,5415
20210707,S02002049,"Port Glasgow Mid, East and Central",S12000018,Inverclyde,21,4453
20210707,S02002050,Port Glasgow Upper East,S12000018,Inverclyde,41,4703
20210707,S02002051,Rural South Midlothian,S12000019,Midlothian,14,3630
20210707,S02002052,Penicuik Southeast,S12000019,Midlothian,35,3775
20210707,S02002053,Penicuik Southwest,S12000019,Midlothian,27,3722
20210707,S02002054,Penicuik East,S12000019,Midlothian,34,2777
20210707,S02002055,Penicuik North,S12000019,Midlothian,27,3490
20210707,S02002056,Pentland,S12000019,Midlothian,28,3280
20210707,S02002057,Roslin and Bilston,S12000019,Midlothian,17,3333
20210707,S02002058,Straiton,S12000019,Midlothian,16,2483
20210707,S02002059,Loanhead,S12000019,Midlothian,27,3851
20210707,S02002060,Bonnyrigg South,S12000019,Midlothian,31,4746
20210707,S02002061,Bonnyrigg North,S12000019,Midlothian,44,5652
20210707,S02002062,Newbattle and Dalhousie,S12000019,Midlothian,57,8635
20210707,S02002063,Eskbank,S12000019,Midlothian,22,4898
20210707,S02002064,Shawfair,S12000019,Midlothian,36,4568
20210707,S02002065,Thornybank,S12000019,Midlothian,42,4457
20210707,S02002066,Dalkeith,S12000019,Midlothian,27,2903
20210707,S02002067,Pathhead and Rural East Midlothian,S12000019,Midlothian,33,7690
20210707,S02002068,Easthouses,S12000019,Midlothian,17,3040
20210707,S02002069,Mayfield,S12000019,Midlothian,35,4576
20210707,S02002070,Newtongrange,S12000019,Midlothian,43,4197
20210707,S02002071,North Gorebridge,S12000019,Midlothian,33,3159
20210707,S02002072,Gorebridge and Middleton,S12000019,Midlothian,22,3598
20210707,S02002073,South Speyside and the Cabrach,S12000020,Moray,,4160
20210707,S02002074,North Speyside,S12000020,Moray,,3636
20210707,S02002075,Rural Keith and Strathisla,S12000020,Moray,,3120
20210707,S02002076,Keith and Fife Keith,S12000020,Moray,3,4527
20210707,S02002077,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock",S12000020,Moray,,5653
20210707,S02002078,Buckie Central East,S12000020,Moray,7,3391
20210707,S02002079,Buckie West and Mains of Buckie,S12000020,Moray,,4905
20210707,S02002080,"Mosstodloch, Portgordon and seaward",S12000020,Moray,,3503
20210707,S02002081,"Fochabers, Aultmore, Clochan and Ordiquish",S12000020,Moray,7,2428
20210707,S02002082,"Heldon West, Fogwatt to Inchberry",S12000020,Moray,,5199
20210707,S02002083,"Lhanbryde, Urquhart, Pitgavney and seaward",S12000020,Moray,3,3386
20210707,S02002084,Elgin Cathedral to Ashgrove and Pinefield,S12000020,Moray,5,4200
20210707,S02002085,New Elgin East,S12000020,Moray,,3966
20210707,S02002086,New Elgin West,S12000020,Moray,,4103
20210707,S02002087,Elgin Central West,S12000020,Moray,5,3098
20210707,S02002088,Elgin Bishopmill East and Ladyhill,S12000020,Moray,,3296
20210707,S02002089,Elgin Bishopmill West and Newfield,S12000020,Moray,6,3141
20210707,S02002090,Lossiemouth East and Seatown,S12000020,Moray,7,3393
20210707,S02002091,Lossiemouth West,S12000020,Moray,7,4186
20210707,S02002092,"Burghead, Roseisle and Laich",S12000020,Moray,3,5512
20210707,S02002093,"Findhorn, Kinloss and Pluscarden Valley",S12000020,Moray,,3816
20210707,S02002094,Forres Central East and seaward,S12000020,Moray,,3680
20210707,S02002095,Forres South West and Mannachie,S12000020,Moray,5,5298
20210707,S02002096,"Rafford, Dallas, Dyke to Dava",S12000020,Moray,12,4223
20210707,S02002097,Arran,S12000021,North Ayrshire,5,4537
20210707,S02002098,Springside and Rural,S12000021,North Ayrshire,10,2804
20210707,S02002099,Irvine Tarryholme,S12000021,North Ayrshire,8,2824
20210707,S02002100,Dreghorn,S12000021,North Ayrshire,6,3498
20210707,S02002101,Irvine Broomlands,S12000021,North Ayrshire,9,2739
20210707,S02002102,Irvine Bourtreehill,S12000021,North Ayrshire,3,2237
20210707,S02002103,Irvine Girdle Toll and Staneca,S12000021,North Ayrshire,12,4215
20210707,S02002104,Irvine Perceton and Lawthorn,S12000021,North Ayrshire,9,4889
20210707,S02002105,Irvine Castlepark North,S12000021,North Ayrshire,9,3508
20210707,S02002106,Irvine Castlepark South,S12000021,North Ayrshire,6,3251
20210707,S02002107,Irvine East,S12000021,North Ayrshire,8,3100
20210707,S02002108,Irvine Central,S12000021,North Ayrshire,9,3223
20210707,S02002109,Irvine Fullarton,S12000021,North Ayrshire,4,2874
20210707,S02002110,Stevenston Ardeer,S12000021,North Ayrshire,16,3037
20210707,S02002111,Saltcoats Central,S12000021,North Ayrshire,10,3705
20210707,S02002112,Ardrossan Central,S12000021,North Ayrshire,,3069
20210707,S02002113,Ardrossan North West,S12000021,North Ayrshire,8,3108
20210707,S02002114,Ardrossan North East,S12000021,North Ayrshire,24,4308
20210707,S02002115,Saltcoats North West,S12000021,North Ayrshire,7,3529
20210707,S02002116,Saltcoats North East,S12000021,North Ayrshire,15,5031
20210707,S02002117,Stevenston North West,S12000021,North Ayrshire,10,2789
20210707,S02002118,Stevenston Hayocks,S12000021,North Ayrshire,21,3992
20210707,S02002119,Kilwinning Whitehirst Park and Woodside,S12000021,North Ayrshire,15,4983
20210707,S02002120,Kilwinning Pennyburn,S12000021,North Ayrshire,9,2955
20210707,S02002121,Kilwinning West and Blacklands,S12000021,North Ayrshire,15,4235
20210707,S02002122,Kilwinning Central and North,S12000021,North Ayrshire,14,3750
20210707,S02002123,Dalry East and Rural,S12000021,North Ayrshire,5,2848
20210707,S02002124,Dalry West,S12000021,North Ayrshire,7,2908
20210707,S02002125,Fairlie and Rural,S12000021,North Ayrshire,4,2761
20210707,S02002126,West Kilbride and Seamill,S12000021,North Ayrshire,8,4667
20210707,S02002127,Largs South,S12000021,North Ayrshire,8,3662
20210707,S02002128,Largs Central and Cumbrae,S12000021,North Ayrshire,16,4759
20210707,S02002129,Largs North,S12000021,North Ayrshire,13,3964
20210707,S02002130,Skelmorlie and Rural,S12000021,North Ayrshire,17,2933
20210707,S02002131,Kilbirnie North,S12000021,North Ayrshire,14,3185
20210707,S02002132,Kilbirnie South and Longbar,S12000021,North Ayrshire,6,3918
20210707,S02002133,Beith West,S12000021,North Ayrshire,7,3032
20210707,S02002134,Beith East and Rural,S12000021,North Ayrshire,8,3913
20210707,S02002135,Overtown,S12000050,North Lanarkshire,5,3617
20210707,S02002136,Netherton and Kirkhill,S12000050,North Lanarkshire,9,3451
20210707,S02002137,Muirhouse,S12000050,North Lanarkshire,9,4180
20210707,S02002138,Muirhouse and Knowetop,S12000050,North Lanarkshire,20,6861
20210707,S02002139,Craigneuk Wishaw,S12000050,North Lanarkshire,14,4729
20210707,S02002140,Pather,S12000050,North Lanarkshire,10,3963
20210707,S02002141,Wishaw South,S12000050,North Lanarkshire,11,4888
20210707,S02002142,Wishaw North,S12000050,North Lanarkshire,20,6139
20210707,S02002143,Coltness,S12000050,North Lanarkshire,5,3809
20210707,S02002144,Wishaw East,S12000050,North Lanarkshire,5,2774
20210707,S02002145,Newmains,S12000050,North Lanarkshire,20,5501
20210707,S02002146,Allanton - Newmains Rural,S12000050,North Lanarkshire,14,3835
20210707,S02002147,Shotts,S12000050,North Lanarkshire,13,4347
20210707,S02002148,Stane,S12000050,North Lanarkshire,16,2895
20210707,S02002149,Harthill and Salsburgh,S12000050,North Lanarkshire,24,5692
20210707,S02002150,Cleland,S12000050,North Lanarkshire,19,4994
20210707,S02002151,Newarthill,S12000050,North Lanarkshire,9,2989
20210707,S02002152,Carfin North,S12000050,North Lanarkshire,14,3957
20210707,S02002153,Clydesdale and New Stevenston,S12000050,North Lanarkshire,13,3598
20210707,S02002154,Carfin and Cleekhimin,S12000050,North Lanarkshire,31,5407
20210707,S02002155,Motherwell South,S12000050,North Lanarkshire,7,3746
20210707,S02002156,Ladywell,S12000050,North Lanarkshire,17,4339
20210707,S02002157,Motherwell West,S12000050,North Lanarkshire,18,4070
20210707,S02002158,Motherwell North,S12000050,North Lanarkshire,11,3041
20210707,S02002159,Forgewood,S12000050,North Lanarkshire,18,4786
20210707,S02002160,Holytown,S12000050,North Lanarkshire,20,5294
20210707,S02002161,Milnwood,S12000050,North Lanarkshire,16,4923
20210707,S02002162,Orbiston,S12000050,North Lanarkshire,11,4989
20210707,S02002163,Bellshill South,S12000050,North Lanarkshire,23,4632
20210707,S02002164,Hattonrigg,S12000050,North Lanarkshire,15,2446
20210707,S02002165,Bellshill Central,S12000050,North Lanarkshire,10,3390
20210707,S02002166,Fallside,S12000050,North Lanarkshire,11,4952
20210707,S02002167,Viewpark,S12000050,North Lanarkshire,15,5698
20210707,S02002168,Birkenshaw,S12000050,North Lanarkshire,20,4639
20210707,S02002169,Kirkwood and Bargeddie,S12000050,North Lanarkshire,32,6256
20210707,S02002170,Kirkshaws,S12000050,North Lanarkshire,25,5901
20210707,S02002171,Dundyvan,S12000050,North Lanarkshire,23,6259
20210707,S02002172,Drumpellier and Langloan,S12000050,North Lanarkshire,13,2470
20210707,S02002173,Coatbridge West,S12000050,North Lanarkshire,24,4061
20210707,S02002174,Townhead,S12000050,North Lanarkshire,22,4715
20210707,S02002175,Sunnyside and Cliftonville,S12000050,North Lanarkshire,14,3924
20210707,S02002176,Cliftonville,S12000050,North Lanarkshire,23,2963
20210707,S02002177,Shawhead and Whifflet,S12000050,North Lanarkshire,11,3285
20210707,S02002178,Greenend and Carnbroe,S12000050,North Lanarkshire,23,6218
20210707,S02002179,Calderbank and Brownsburn,S12000050,North Lanarkshire,5,2368
20210707,S02002180,Chapelhall West,S12000050,North Lanarkshire,5,2531
20210707,S02002181,Chapelhall East,S12000050,North Lanarkshire,12,4189
20210707,S02002182,Craigneuk Airdrie,S12000050,North Lanarkshire,17,3403
20210707,S02002183,Petersburn,S12000050,North Lanarkshire,16,3855
20210707,S02002184,Gartlea,S12000050,North Lanarkshire,4,3012
20210707,S02002185,Cairnhill,S12000050,North Lanarkshire,12,4616
20210707,S02002186,Coatdyke and Whinhall,S12000050,North Lanarkshire,23,5632
20210707,S02002187,Thrashbush,S12000050,North Lanarkshire,14,5236
20210707,S02002188,Airdrie North,S12000050,North Lanarkshire,14,5185
20210707,S02002189,Drumgelloch,S12000050,North Lanarkshire,18,4351
20210707,S02002190,Caldercruix and Plains,S12000050,North Lanarkshire,22,5939
20210707,S02002191,Glenmavis and Greengairs,S12000050,North Lanarkshire,15,5962
20210707,S02002192,Gartcosh and Marnock,S12000050,North Lanarkshire,49,6987
20210707,S02002193,Cardowan and Millerston,S12000050,North Lanarkshire,20,4948
20210707,S02002194,Stepps,S12000050,North Lanarkshire,18,3166
20210707,S02002195,Chryston and Muirhead,S12000050,North Lanarkshire,32,4176
20210707,S02002196,Moodiesburn West,S12000050,North Lanarkshire,6,3504
20210707,S02002197,Moodiesburn East,S12000050,North Lanarkshire,21,3513
20210707,S02002198,Westfield,S12000050,North Lanarkshire,29,6363
20210707,S02002199,Condorrat,S12000050,North Lanarkshire,16,4622
20210707,S02002200,Greenfaulds,S12000050,North Lanarkshire,15,3789
20210707,S02002201,Seafar,S12000050,North Lanarkshire,11,3315
20210707,S02002202,Cumbernauld Central,S12000050,North Lanarkshire,23,4549
20210707,S02002203,Kildrum,S12000050,North Lanarkshire,16,3994
20210707,S02002204,Abronhill South,S12000050,North Lanarkshire,20,3766
20210707,S02002205,Abronhill North,S12000050,North Lanarkshire,22,4167
20210707,S02002206,Village and Castlecary,S12000050,North Lanarkshire,24,3691
20210707,S02002207,Carrickstone,S12000050,North Lanarkshire,19,4855
20210707,S02002208,Balloch West,S12000050,North Lanarkshire,10,3478
20210707,S02002209,Balloch East,S12000050,North Lanarkshire,8,2636
20210707,S02002210,Kilsyth East and Croy,S12000050,North Lanarkshire,28,8112
20210707,S02002211,Kilsyth Bogside,S12000050,North Lanarkshire,7,3195
20210707,S02002212,Balmalloch,S12000050,North Lanarkshire,18,3642
20210707,S02002213,"Stromness, Sandwick and Stenness",S12000023,Orkney Islands,5,3194
20210707,S02002214,West Mainland,S12000023,Orkney Islands,,4253
20210707,S02002215,East Mainland,S12000023,Orkney Islands,3,4591
20210707,S02002216,West Kirkwall,S12000023,Orkney Islands,6,3698
20210707,S02002217,East Kirkwall,S12000023,Orkney Islands,,2346
20210707,S02002218,Isles,S12000023,Orkney Islands,6,4188
20210707,S02002219,"Powmill, Cleish and Scotlandwell",S12000048,Perth and Kinross,24,4332
20210707,S02002220,Kinross,S12000048,Perth and Kinross,28,5000
20210707,S02002221,Milnathort and Crook of Devon,S12000048,Perth and Kinross,13,3856
20210707,S02002222,"Muthill, Greenloaning and Gleneagles",S12000048,Perth and Kinross,16,4377
20210707,S02002223,Auchterarder,S12000048,Perth and Kinross,35,4130
20210707,S02002224,"Comrie, Gilmerton and St Fillans",S12000048,Perth and Kinross,6,3838
20210707,S02002225,Crieff North,S12000048,Perth and Kinross,13,3079
20210707,S02002226,Crieff South,S12000048,Perth and Kinross,13,4102
20210707,S02002227,Aberuthven and Almondbank,S12000048,Perth and Kinross,22,4829
20210707,S02002228,"Glenfarg, Dunning and Rhynd",S12000048,Perth and Kinross,21,4824
20210707,S02002229,Bridge of Earn and Abernethy,S12000048,Perth and Kinross,24,5271
20210707,S02002230,Moncrieffe and Friarton,S12000048,Perth and Kinross,27,4069
20210707,S02002231,"Viewlands, Craigie and Wellshill",S12000048,Perth and Kinross,35,5777
20210707,S02002232,Burghmuir and Oakbank,S12000048,Perth and Kinross,15,4179
20210707,S02002233,Western Edge,S12000048,Perth and Kinross,21,4123
20210707,S02002234,Letham,S12000048,Perth and Kinross,38,5419
20210707,S02002235,"Hillyland, Tulloch and Inveralmond",S12000048,Perth and Kinross,36,5916
20210707,S02002236,North Muirton and Old Scone,S12000048,Perth and Kinross,24,3140
20210707,S02002237,Muirton,S12000048,Perth and Kinross,16,3633
20210707,S02002238,North Inch,S12000048,Perth and Kinross,15,2253
20210707,S02002239,Central and South Inch,S12000048,Perth and Kinross,26,4487
20210707,S02002240,Gannochy and Walnut Grove,S12000048,Perth and Kinross,15,3632
20210707,S02002241,Scone,S12000048,Perth and Kinross,31,5088
20210707,S02002242,"Guildtown, Balbeggie and St Madoes",S12000048,Perth and Kinross,24,4086
20210707,S02002243,Errol and Inchture,S12000048,Perth and Kinross,37,4234
20210707,S02002244,"Invergowrie, Longforgan and Abernyte",S12000048,Perth and Kinross,17,3831
20210707,S02002245,Coupar Angus and Meigle,S12000048,Perth and Kinross,11,5232
20210707,S02002246,Alyth,S12000048,Perth and Kinross,7,3039
20210707,S02002247,"Blair Atholl, Strathardle and Glenshee",S12000048,Perth and Kinross,7,4187
20210707,S02002248,Blairgowrie East (Rattray),S12000048,Perth and Kinross,3,2975
20210707,S02002249,Blairgowrie West,S12000048,Perth and Kinross,15,5650
20210707,S02002250,Stanley and Murthly,S12000048,Perth and Kinross,27,4654
20210707,S02002251,Luncarty and Dunkeld,S12000048,Perth and Kinross,18,6142
20210707,S02002252,Pitlochry,S12000048,Perth and Kinross,8,3863
20210707,S02002253,Rannoch and Aberfeldy,S12000048,Perth and Kinross,11,4703
20210707,S02002254,Lochwinnoch,S12000038,Renfrewshire,7,2676
20210707,S02002255,Renfrewshire Rural South and Howwood,S12000038,Renfrewshire,12,4023
20210707,S02002256,Renfrewshire Rural North and Langbank,S12000038,Renfrewshire,48,7084
20210707,S02002257,Kilbarchan,S12000038,Renfrewshire,6,3130
20210707,S02002258,Johnstone South West,S12000038,Renfrewshire,33,5650
20210707,S02002259,Johnstone North West,S12000038,Renfrewshire,25,3505
20210707,S02002260,Johnstone North East,S12000038,Renfrewshire,18,3524
20210707,S02002261,Johnstone South East,S12000038,Renfrewshire,12,3679
20210707,S02002262,Elderslie and Phoenix,S12000038,Renfrewshire,17,5171
20210707,S02002263,Paisley Ferguslie,S12000038,Renfrewshire,21,4101
20210707,S02002264,Paisley North West,S12000038,Renfrewshire,13,3615
20210707,S02002265,Paisley West,S12000038,Renfrewshire,14,5471
20210707,S02002266,Paisley Foxbar,S12000038,Renfrewshire,19,4720
20210707,S02002267,Paisley South West,S12000038,Renfrewshire,11,4559
20210707,S02002268,Paisley Glenburn West,S12000038,Renfrewshire,8,4053
20210707,S02002269,Paisley Glenburn East,S12000038,Renfrewshire,18,3309
20210707,S02002270,Paisley South,S12000038,Renfrewshire,16,3639
20210707,S02002271,Paisley South East,S12000038,Renfrewshire,18,5964
20210707,S02002272,Paisley Dykebar,S12000038,Renfrewshire,18,4022
20210707,S02002273,Paisley East,S12000038,Renfrewshire,24,4146
20210707,S02002274,Paisley Central,S12000038,Renfrewshire,30,7033
20210707,S02002275,Paisley North East,S12000038,Renfrewshire,34,5958
20210707,S02002276,Paisley Ralston,S12000038,Renfrewshire,26,4712
20210707,S02002277,Paisley Gallowhill and Hillington,S12000038,Renfrewshire,24,5457
20210707,S02002278,Paisley North,S12000038,Renfrewshire,23,5424
20210707,S02002279,Renfrew West,S12000038,Renfrewshire,20,6849
20210707,S02002280,Renfrew South,S12000038,Renfrewshire,8,4899
20210707,S02002281,Renfrew East,S12000038,Renfrewshire,22,5413
20210707,S02002282,Renfrew North,S12000038,Renfrewshire,21,7301
20210707,S02002283,Erskine East and Inchinnan,S12000038,Renfrewshire,39,5517
20210707,S02002284,Erskine Central,S12000038,Renfrewshire,43,4909
20210707,S02002285,Erskine West,S12000038,Renfrewshire,22,5477
20210707,S02002286,Bishopton,S12000038,Renfrewshire,30,4391
20210707,S02002287,Linwood South,S12000038,Renfrewshire,10,4060
20210707,S02002288,Linwood North,S12000038,Renfrewshire,9,4491
20210707,S02002289,Houston South,S12000038,Renfrewshire,9,3040
20210707,S02002290,Houston North,S12000038,Renfrewshire,12,3292
20210707,S02002291,Bridge of Weir,S12000038,Renfrewshire,16,4836
20210707,S02002292,Tweeddale West Area,S12000026,Scottish Borders,12,6177
20210707,S02002293,Peebles North,S12000026,Scottish Borders,13,4291
20210707,S02002294,Peebles South,S12000026,Scottish Borders,12,4286
20210707,S02002295,Tweeddale East Area,S12000026,Scottish Borders,16,5758
20210707,S02002296,Earlston Stow and Clovernfords Area,S12000026,Scottish Borders,12,5927
20210707,S02002297,Galashiels North,S12000026,Scottish Borders,7,3758
20210707,S02002298,Galashiels West,S12000026,Scottish Borders,7,2988
20210707,S02002299,Galashiels South,S12000026,Scottish Borders,6,3333
20210707,S02002300,Langlee,S12000026,Scottish Borders,8,2543
20210707,S02002301,Melrose and Tweedbank Area,S12000026,Scottish Borders,5,5412
20210707,S02002302,Lauder and Area,S12000026,Scottish Borders,4,3113
20210707,S02002303,Berwickshire Central,S12000026,Scottish Borders,5,4174
20210707,S02002304,Duns,S12000026,Scottish Borders,5,2787
20210707,S02002305,Berwickshire East,S12000026,Scottish Borders,35,3750
20210707,S02002306,Eyemouth,S12000026,Scottish Borders,42,3500
20210707,S02002307,Chirnside and Area,S12000026,Scottish Borders,23,3961
20210707,S02002308,Coldstream and Area,S12000026,Scottish Borders,16,2748
20210707,S02002309,Cheviot East,S12000026,Scottish Borders,4,4631
20210707,S02002310,Kelso North,S12000026,Scottish Borders,6,3224
20210707,S02002311,Kelso South,S12000026,Scottish Borders,4,2358
20210707,S02002312,Cheviot West,S12000026,Scottish Borders,,2973
20210707,S02002313,St Boswells and Newtown Area,S12000026,Scottish Borders,,3798
20210707,S02002314,Jedburgh,S12000026,Scottish Borders,5,3826
20210707,S02002315,Denholm and Hermitage,S12000026,Scottish Borders,11,4083
20210707,S02002316,Burnfoot,S12000026,Scottish Borders,11,2981
20210707,S02002317,Hawick Central,S12000026,Scottish Borders,15,4230
20210707,S02002318,Hawick West End,S12000026,Scottish Borders,13,3299
20210707,S02002319,Hawick North,S12000026,Scottish Borders,15,3347
20210707,S02002320,Ettrick Yarrow and Liliesleaf Area,S12000026,Scottish Borders,4,2751
20210707,S02002321,Selkirk,S12000026,Scottish Borders,8,5503
